timestamp,sensor_id,plant_name,plant_id,co_level,no2_level,so2_level,pm2_5,pm10,o3_level,temperature,humidity,wind_speed,wind_direction,aqi,pollution_score,anomaly_flag,anomaly_severity
45:59.2,SENSOR_42,SAIL Bhilai Steel Plant,PLT107,2.73,26.1,57.69,220.27,192.57,164.18,47.34,95.9,14.54,N,156,0.31,True,Moderate
45:59.2,SENSOR_45,Tata Steel Jamshedpur,PLT100,4.59,173.07,38.26,145.42,198.21,174.26,22.03,57.9,12.64,SE,156,0.31,True,Moderate
45:59.2,SENSOR_43,Tata Steel Jamshedpur,PLT100,0.25,136.63,160.34,109.96,154.7,157.52,21.78,67.6,9.32,W,133,0.27,True,Violation
45:59.2,SENSOR_44,GAIL Vijaipur,PLT109,0.7,169.22,65.68,120.74,34.98,57.77,26.37,76.7,3.48,W,99,0.2,True,Moderate
45:59.2,SENSOR_30,SAIL Bhilai Steel Plant,PLT107,4.89,83.12,137.59,264.69,258.87,142.08,23.32,40.68,11.26,SW,213,0.43,True,High
45:59.2,SENSOR_41,IOCL Panipat Refinery,PLT106,2.73,158.22,75.32,352.16,294.73,148.74,27.82,29.33,1.51,NW,268,0.54,True,Violation
45:59.2,SENSOR_24,JSW Vijayanagar,PLT104,2.8,143.72,119.13,33.23,259.78,67.0,42.63,62.39,15.78,W,131,0.26,True,Moderate
45:59.2,SENSOR_26,Vedanta Jharsuguda,PLT103,1.49,233.9,156.18,169.39,203.73,164.21,23.9,84.04,17.3,N,191,0.38,True,Violation
45:59.2,SENSOR_16,Reliance Jamnagar Refinery,PLT102,1.83,87.02,13.05,309.89,194.33,87.66,17.94,95.75,5.73,SW,200,0.4,True,High
45:59.2,SENSOR_19,ONGC Hazira,PLT108,3.7,153.64,37.32,177.66,33.31,140.2,42.98,49.5,11.66,NW,115,0.23,True,Moderate
45:59.2,SENSOR_1,Vedanta Jharsuguda,PLT103,2.46,197.85,108.68,156.73,266.57,135.76,42.93,54.93,0.6,SE,193,0.39,True,High
45:59.2,SENSOR_47,JSW Vijayanagar,PLT104,0.25,56.04,94.63,340.09,212.22,176.49,15.73,97.25,15.3,NE,220,0.44,True,High
45:59.2,SENSOR_5,GAIL Vijaipur,PLT109,4.27,119.77,43.24,228.08,77.09,193.67,24.52,87.48,8.74,NW,142,0.28,True,Moderate
45:59.2,SENSOR_25,Tata Steel Jamshedpur,PLT100,1.91,116.93,114.11,194.5,358.32,11.74,30.89,23.97,5.92,NW,220,0.44,True,High
45:59.2,SENSOR_20,Tata Steel Jamshedpur,PLT100,2.33,129.8,60.61,255.22,458.99,168.38,31.63,54.6,15.95,E,271,0.54,True,Violation
45:59.2,SENSOR_33,GAIL Vijaipur,PLT109,2.68,186.62,32.91,358.72,20.45,175.05,31.45,91.8,12.82,SE,190,0.38,True,Violation
45:59.2,SENSOR_40,NTPC Ramagundam,PLT101,3.39,49.63,102.75,283.63,150.61,179.97,28.58,28.01,5.42,NE,178,0.36,True,High
45:59.2,SENSOR_34,Tata Steel Jamshedpur,PLT100,4.45,229.08,77.11,199.73,489.12,29.16,16.48,68.27,1.82,W,280,0.56,True,Severe
45:59.2,SENSOR_38,NTPC Ramagundam,PLT101,0.35,64.78,169.69,180.45,229.82,134.97,18.97,41.62,4.27,NE,171,0.34,True,Severe
45:59.2,SENSOR_14,Tata Steel Jamshedpur,PLT100,4.36,110.2,110.3,291.46,452.19,24.0,17.31,21.18,13.18,N,285,0.57,True,Violation
45:59.2,SENSOR_6,SAIL Bhilai Steel Plant,PLT107,3.8,203.57,21.35,296.94,132.6,16.31,35.94,20.96,11.98,NE,201,0.4,True,High
45:59.2,SENSOR_47,IOCL Panipat Refinery,PLT106,1.09,105.08,91.56,68.92,236.73,33.05,17.67,67.91,14.24,E,128,0.26,True,Moderate
45:59.2,SENSOR_48,JSW Vijayanagar,PLT104,2.6,159.85,94.58,149.3,187.23,33.96,31.35,81.9,9.29,W,157,0.31,True,Moderate
45:59.2,SENSOR_44,JSW Vijayanagar,PLT104,4.55,155.72,43.25,24.8,371.91,183.6,30.28,52.64,10.47,E,156,0.31,True,High
45:59.2,SENSOR_2,SAIL Bhilai Steel Plant,PLT107,2.33,95.19,39.33,116.79,191.62,5.8,27.62,57.64,12.64,S,127,0.25,False,Normal
45:59.2,SENSOR_17,JSW Vijayanagar,PLT104,4.64,162.8,8.23,90.95,429.91,132.05,33.28,37.37,15.25,E,198,0.4,True,High
45:59.2,SENSOR_23,Adani Mundra,PLT105,1.87,107.1,169.05,266.7,326.66,179.43,26.32,39.15,14.72,SW,243,0.49,True,Severe
45:59.2,SENSOR_24,IOCL Panipat Refinery,PLT106,1.15,71.11,41.8,51.85,235.05,149.9,39.69,46.06,17.25,E,109,0.22,False,Normal
45:59.2,SENSOR_16,ONGC Hazira,PLT108,1.31,40.71,64.53,182.81,393.39,89.3,23.88,69.06,12.55,NE,205,0.41,True,High
45:59.2,SENSOR_6,JSW Vijayanagar,PLT104,2.3,132.16,108.51,346.4,395.77,39.27,39.49,85.38,10.46,SW,294,0.59,True,Severe
45:59.2,SENSOR_10,IOCL Panipat Refinery,PLT106,2.61,233.25,97.36,68.37,254.62,167.85,28.31,56.75,15.62,N,160,0.32,True,Violation
45:59.2,SENSOR_9,Reliance Jamnagar Refinery,PLT102,3.02,14.16,140.12,334.38,227.01,21.45,21.64,43.4,2.51,W,218,0.44,True,High
45:59.2,SENSOR_30,Tata Steel Jamshedpur,PLT100,0.56,229.0,120.09,314.07,232.83,177.46,31.86,53.95,12.81,SE,253,0.51,True,Violation
45:59.2,SENSOR_7,JSW Vijayanagar,PLT104,4.61,35.03,152.71,182.2,297.69,10.43,32.06,76.43,11.05,W,184,0.37,True,Violation
45:59.2,SENSOR_45,GAIL Vijaipur,PLT109,0.7,54.14,56.7,201.4,115.88,128.99,25.55,61.62,15.43,W,131,0.26,True,Moderate
45:59.2,SENSOR_23,Vedanta Jharsuguda,PLT103,4.86,186.72,22.15,214.76,184.19,75.24,15.74,89.9,15.1,S,180,0.36,True,High
45:59.2,SENSOR_34,Reliance Jamnagar Refinery,PLT102,4.34,145.18,17.08,209.4,268.34,78.49,39.96,70.43,7.25,E,195,0.39,True,Moderate
45:59.2,SENSOR_45,Vedanta Jharsuguda,PLT103,1.49,145.55,16.61,195.17,389.48,26.31,22.02,62.38,11.62,N,225,0.45,True,High
45:59.2,SENSOR_21,IOCL Panipat Refinery,PLT106,3.84,150.22,145.68,162.83,382.93,107.95,16.77,27.95,14.12,SW,224,0.45,True,High
45:59.2,SENSOR_39,NTPC Ramagundam,PLT101,3.54,72.78,104.52,209.94,424.78,122.93,29.47,21.97,11.95,W,236,0.47,True,High
45:59.2,SENSOR_14,ONGC Hazira,PLT108,1.77,25.24,106.79,133.95,340.58,25.32,22.54,24.57,15.65,SW,171,0.34,True,Moderate
45:59.2,SENSOR_22,IOCL Panipat Refinery,PLT106,1.74,173.38,171.57,170.41,415.6,54.0,37.8,68.62,2.0,S,244,0.49,True,Severe
45:59.2,SENSOR_14,GAIL Vijaipur,PLT109,3.28,209.24,104.45,82.94,417.31,60.01,17.73,90.33,9.99,N,210,0.42,True,High
45:59.2,SENSOR_42,Reliance Jamnagar Refinery,PLT102,4.01,104.59,15.73,79.45,373.04,105.39,47.52,76.99,7.24,NE,166,0.33,True,High
45:59.2,SENSOR_12,Reliance Jamnagar Refinery,PLT102,4.05,149.01,148.22,162.88,79.95,99.96,19.65,94.86,5.76,NE,133,0.27,True,High
45:59.2,SENSOR_1,Vedanta Jharsuguda,PLT103,0.14,52.93,174.92,26.02,416.93,129.55,29.82,20.33,16.2,NE,163,0.33,True,Severe
45:59.2,SENSOR_49,Adani Mundra,PLT105,2.92,67.43,116.37,295.88,96.95,141.12,25.86,33.4,17.75,SW,172,0.34,True,High
45:59.2,SENSOR_24,Tata Steel Jamshedpur,PLT100,4.76,110.05,168.22,258.6,483.39,101.91,23.51,64.84,2.19,SE,287,0.57,True,Severe
45:59.2,SENSOR_10,JSW Vijayanagar,PLT104,2.58,76.04,15.18,274.13,96.63,70.97,45.14,83.28,2.48,SE,155,0.31,True,High
45:59.2,SENSOR_49,SAIL Bhilai Steel Plant,PLT107,2.28,237.45,65.37,327.2,214.32,73.89,24.32,69.49,11.51,W,249,0.5,True,Severe
45:59.2,SENSOR_48,NTPC Ramagundam,PLT101,3.71,72.27,170.8,399.46,145.0,178.45,38.45,53.21,4.91,S,234,0.47,True,Severe
45:59.2,SENSOR_34,Adani Mundra,PLT105,2.08,239.32,55.82,391.91,201.97,104.2,20.05,88.74,11.76,NE,270,0.54,True,Severe
45:59.2,SENSOR_31,NTPC Ramagundam,PLT101,4.36,146.46,131.95,210.92,29.0,32.66,19.42,95.29,1.23,E,135,0.27,True,High
45:59.2,SENSOR_1,ONGC Hazira,PLT108,3.42,194.99,104.58,366.5,307.69,164.23,26.54,56.33,13.04,SW,288,0.58,True,Violation
45:59.2,SENSOR_25,Adani Mundra,PLT105,3.0,55.86,121.86,30.18,245.83,128.94,37.48,92.73,4.38,NE,109,0.22,True,Moderate
45:59.2,SENSOR_31,JSW Vijayanagar,PLT104,4.22,38.04,142.73,295.43,363.14,174.56,21.25,53.43,17.53,N,248,0.5,True,High
45:59.2,SENSOR_28,Tata Steel Jamshedpur,PLT100,4.02,249.83,156.12,22.01,409.04,99.25,27.11,95.33,4.74,S,197,0.39,True,Severe
45:59.2,SENSOR_30,Reliance Jamnagar Refinery,PLT102,1.04,131.71,42.05,337.78,191.62,39.14,29.84,90.78,8.5,W,223,0.45,True,High
45:59.2,SENSOR_7,NTPC Ramagundam,PLT101,4.56,161.04,87.71,389.26,64.41,20.64,18.27,33.02,11.68,SW,216,0.43,True,Severe
45:59.2,SENSOR_23,Vedanta Jharsuguda,PLT103,0.77,148.84,155.97,288.49,151.38,187.12,39.37,57.61,1.02,NW,206,0.41,True,Violation
45:59.2,SENSOR_48,IOCL Panipat Refinery,PLT106,0.96,56.71,62.22,225.18,211.32,124.39,30.76,86.8,0.9,NE,171,0.34,True,Moderate
45:59.2,SENSOR_41,IOCL Panipat Refinery,PLT106,4.61,158.78,30.04,100.84,346.56,185.73,31.13,53.3,10.94,SW,179,0.36,True,Moderate
45:59.2,SENSOR_5,IOCL Panipat Refinery,PLT106,3.32,133.39,39.78,129.1,93.37,172.2,37.06,30.73,11.38,W,110,0.22,True,Moderate
45:59.2,SENSOR_36,IOCL Panipat Refinery,PLT106,3.76,13.17,78.88,85.11,332.45,37.76,33.51,97.76,9.03,SW,144,0.29,True,Moderate
45:59.2,SENSOR_10,NTPC Ramagundam,PLT101,4.55,236.35,172.85,330.4,315.7,69.47,29.53,90.16,11.63,SE,291,0.58,True,Severe
45:59.2,SENSOR_4,GAIL Vijaipur,PLT109,3.92,162.24,82.05,63.62,108.54,15.89,32.58,74.7,2.51,E,98,0.2,True,Moderate
45:59.2,SENSOR_14,Tata Steel Jamshedpur,PLT100,3.44,128.34,55.42,380.17,223.5,141.28,39.65,72.42,10.79,SW,250,0.5,True,Severe
45:59.2,SENSOR_37,NTPC Ramagundam,PLT101,0.43,192.94,44.6,135.05,426.69,59.58,24.37,68.98,9.01,NW,225,0.45,True,High
45:59.2,SENSOR_18,SAIL Bhilai Steel Plant,PLT107,0.88,50.61,65.17,21.47,128.32,20.7,28.51,27.92,9.39,N,63,0.13,False,Normal
45:59.2,SENSOR_39,Adani Mundra,PLT105,3.87,12.73,162.04,64.13,195.9,84.74,20.64,73.03,15.11,NW,103,0.21,True,Violation
45:59.2,SENSOR_19,NTPC Ramagundam,PLT101,1.25,29.06,75.34,273.67,206.01,73.03,35.61,38.16,9.43,N,184,0.37,True,High
45:59.2,SENSOR_17,IOCL Panipat Refinery,PLT106,3.78,105.17,178.25,353.33,356.79,72.0,20.68,71.88,13.06,SW,287,0.57,True,Severe
45:59.2,SENSOR_24,Reliance Jamnagar Refinery,PLT102,0.73,129.77,39.32,229.03,239.56,163.77,34.78,33.14,6.75,SW,193,0.39,True,Moderate
45:59.2,SENSOR_45,Tata Steel Jamshedpur,PLT100,0.2,204.23,136.81,55.19,235.81,127.28,20.09,23.05,2.9,SW,147,0.29,True,High
45:59.2,SENSOR_45,Reliance Jamnagar Refinery,PLT102,0.53,152.61,171.76,149.45,198.28,88.36,43.29,26.3,14.29,S,166,0.33,True,Severe
45:59.2,SENSOR_4,Adani Mundra,PLT105,4.37,104.7,78.72,338.5,439.56,98.53,35.36,55.07,8.81,W,296,0.59,True,Severe
45:59.2,SENSOR_35,JSW Vijayanagar,PLT104,2.92,132.94,130.93,261.8,319.7,66.78,16.18,63.76,1.58,S,240,0.48,True,High
45:59.2,SENSOR_42,Adani Mundra,PLT105,3.54,21.47,109.59,257.97,257.18,191.63,41.29,81.97,7.68,E,195,0.39,True,Moderate
45:59.2,SENSOR_37,Vedanta Jharsuguda,PLT103,3.4,225.19,113.87,264.92,312.37,79.11,35.23,42.9,16.2,S,256,0.51,True,Violation
45:59.2,SENSOR_23,GAIL Vijaipur,PLT109,0.17,162.03,160.39,290.41,68.98,82.39,18.83,70.74,10.97,W,185,0.37,True,Violation
45:59.2,SENSOR_32,Vedanta Jharsuguda,PLT103,0.93,151.95,173.75,320.95,295.87,108.23,46.46,37.3,4.07,SW,264,0.53,True,Severe
45:59.2,SENSOR_38,GAIL Vijaipur,PLT109,4.08,60.63,133.66,259.8,413.61,181.54,20.91,74.72,1.3,E,253,0.51,True,High
45:59.2,SENSOR_20,Adani Mundra,PLT105,0.58,205.07,66.59,284.49,364.93,99.58,36.43,67.23,8.03,SW,270,0.54,True,Violation
45:59.2,SENSOR_49,GAIL Vijaipur,PLT109,1.0,247.15,35.46,246.88,248.18,45.53,34.3,88.53,2.5,NW,226,0.45,True,Severe
45:59.2,SENSOR_37,Tata Steel Jamshedpur,PLT100,2.4,232.83,128.72,388.86,53.7,196.9,15.43,44.54,11.03,N,231,0.46,True,Severe
45:59.2,SENSOR_47,Tata Steel Jamshedpur,PLT100,2.11,167.86,108.67,334.33,142.98,32.61,28.38,29.12,8.71,SW,221,0.44,True,High
45:59.2,SENSOR_39,IOCL Panipat Refinery,PLT106,4.76,104.84,111.08,347.7,464.67,176.13,23.18,68.52,17.96,E,310,0.62,True,Severe
45:59.2,SENSOR_14,JSW Vijayanagar,PLT104,4.54,103.96,168.79,336.8,159.25,165.56,27.66,69.9,4.09,E,220,0.44,True,Severe
45:59.2,SENSOR_43,JSW Vijayanagar,PLT104,3.82,53.73,170.58,279.61,198.5,35.67,21.72,27.59,11.08,N,199,0.4,True,Severe
45:59.2,SENSOR_37,SAIL Bhilai Steel Plant,PLT107,3.0,21.21,126.97,82.74,467.59,178.05,34.35,62.11,17.8,SE,190,0.38,True,Severe
45:59.2,SENSOR_33,JSW Vijayanagar,PLT104,1.92,178.44,157.85,12.26,287.59,8.82,26.6,61.66,5.52,SE,142,0.28,True,Violation
45:59.2,SENSOR_43,Reliance Jamnagar Refinery,PLT102,3.57,222.27,41.38,359.89,244.26,165.89,27.72,71.27,6.0,W,265,0.53,True,Violation
45:59.2,SENSOR_41,Vedanta Jharsuguda,PLT103,2.23,153.91,9.56,270.61,411.88,163.17,31.32,42.86,3.49,N,263,0.53,True,Violation
45:59.2,SENSOR_43,Vedanta Jharsuguda,PLT103,1.03,60.75,121.65,127.47,136.18,147.34,30.52,65.24,14.97,NE,116,0.23,True,Moderate
45:59.2,SENSOR_11,SAIL Bhilai Steel Plant,PLT107,0.88,80.19,122.41,276.79,350.91,167.9,17.52,26.19,1.01,E,244,0.49,True,High
45:59.2,SENSOR_2,GAIL Vijaipur,PLT109,2.88,190.52,110.67,170.5,331.63,92.1,30.2,85.14,10.53,NE,216,0.43,True,High
45:59.2,SENSOR_9,Adani Mundra,PLT105,2.93,219.44,37.08,157.63,455.72,68.02,44.49,70.16,17.24,NW,247,0.49,True,Violation
45:59.2,SENSOR_6,Adani Mundra,PLT105,3.83,13.18,58.0,240.27,256.55,155.92,28.62,42.03,8.69,SE,181,0.36,True,Moderate
45:59.2,SENSOR_34,Reliance Jamnagar Refinery,PLT102,4.03,196.18,131.76,39.71,257.75,73.96,37.22,63.38,8.68,N,145,0.29,True,High
45:59.2,SENSOR_22,NTPC Ramagundam,PLT101,4.09,237.2,97.28,349.58,312.14,193.84,42.6,41.9,0.62,NW,290,0.58,True,Severe
45:59.2,SENSOR_35,Tata Steel Jamshedpur,PLT100,0.5,121.81,100.18,299.25,186.34,139.75,36.07,48.19,10.6,W,209,0.42,True,High
45:59.2,SENSOR_43,Reliance Jamnagar Refinery,PLT102,4.22,246.63,145.8,343.08,25.62,140.78,36.54,29.7,7.61,SE,208,0.42,True,Severe
45:59.2,SENSOR_12,SAIL Bhilai Steel Plant,PLT107,4.99,106.55,132.71,64.16,191.61,37.09,32.99,69.64,9.13,NE,117,0.23,True,High
45:59.2,SENSOR_27,GAIL Vijaipur,PLT109,4.58,81.32,53.8,236.58,398.61,193.18,39.18,36.25,10.69,SW,235,0.47,True,High
45:59.2,SENSOR_12,Adani Mundra,PLT105,2.18,155.34,160.31,189.3,109.82,171.51,16.77,70.19,15.9,E,155,0.31,True,Violation
45:59.2,SENSOR_16,Tata Steel Jamshedpur,PLT100,3.83,192.24,47.33,378.95,370.01,58.61,29.59,38.22,17.83,S,305,0.61,True,Severe
45:59.2,SENSOR_50,Reliance Jamnagar Refinery,PLT102,0.85,86.93,51.12,225.7,494.58,156.24,31.98,22.11,1.51,NE,261,0.52,True,Severe
45:59.2,SENSOR_45,IOCL Panipat Refinery,PLT106,4.34,44.73,166.85,257.67,111.88,191.7,26.78,24.16,0.91,S,162,0.32,True,Violation
45:59.2,SENSOR_9,SAIL Bhilai Steel Plant,PLT107,1.83,69.34,53.99,217.31,173.56,136.77,44.65,32.38,0.87,E,158,0.32,True,Moderate
45:59.2,SENSOR_42,Tata Steel Jamshedpur,PLT100,3.17,168.08,139.99,134.67,473.17,43.96,17.9,52.3,13.6,W,243,0.49,True,Severe
45:59.2,SENSOR_46,Tata Steel Jamshedpur,PLT100,0.63,45.52,112.14,336.65,404.64,70.22,35.26,76.56,14.88,NW,276,0.55,True,Violation
45:59.2,SENSOR_19,Reliance Jamnagar Refinery,PLT102,4.82,98.15,8.4,247.25,441.11,9.33,33.42,56.27,7.85,SW,251,0.5,True,Violation
45:59.2,SENSOR_45,SAIL Bhilai Steel Plant,PLT107,1.41,201.32,32.24,304.04,165.68,116.37,18.57,47.49,15.77,NW,214,0.43,True,High
45:59.2,SENSOR_27,JSW Vijayanagar,PLT104,2.76,168.16,112.35,100.86,322.72,136.09,30.33,43.22,15.07,E,182,0.36,True,Moderate
45:59.2,SENSOR_47,JSW Vijayanagar,PLT104,2.04,232.49,92.95,72.36,36.68,149.22,29.87,58.98,3.82,W,95,0.19,True,Violation
45:59.2,SENSOR_37,SAIL Bhilai Steel Plant,PLT107,2.05,119.51,129.78,179.73,302.09,120.87,26.59,64.48,6.64,NE,199,0.4,True,High
45:59.2,SENSOR_38,ONGC Hazira,PLT108,0.14,188.84,40.94,282.48,314.98,33.83,39.71,42.88,10.09,E,249,0.5,True,High
45:59.2,SENSOR_7,Reliance Jamnagar Refinery,PLT102,4.86,148.15,53.7,275.58,307.23,92.22,27.27,76.45,12.93,NW,237,0.47,True,High
45:59.2,SENSOR_47,GAIL Vijaipur,PLT109,4.57,227.24,177.74,379.22,492.8,143.19,45.46,78.78,15.01,N,362,0.72,True,Severe
45:59.2,SENSOR_33,Reliance Jamnagar Refinery,PLT102,0.13,142.57,119.68,181.85,200.11,136.66,43.44,70.21,16.76,NE,173,0.35,True,Moderate
45:59.2,SENSOR_19,Adani Mundra,PLT105,1.92,161.89,78.85,394.36,144.77,81.64,33.85,90.63,8.72,W,241,0.48,True,Severe
45:59.2,SENSOR_4,Adani Mundra,PLT105,0.4,27.83,115.82,385.62,71.92,177.85,31.28,31.71,2.54,SE,192,0.38,True,Severe
45:59.2,SENSOR_12,GAIL Vijaipur,PLT109,4.21,236.77,171.65,305.2,428.75,180.47,15.22,43.1,6.24,NE,315,0.63,True,Severe
45:59.2,SENSOR_50,NTPC Ramagundam,PLT101,0.39,97.45,59.37,200.73,62.82,160.49,32.74,33.48,5.82,W,124,0.25,True,Moderate
45:59.2,SENSOR_31,GAIL Vijaipur,PLT109,4.31,159.2,30.04,98.21,284.48,120.94,33.09,75.39,10.36,W,159,0.32,True,Moderate
45:59.2,SENSOR_33,JSW Vijayanagar,PLT104,3.69,123.54,88.42,240.71,186.38,93.4,27.37,68.23,13.72,NE,185,0.37,True,Moderate
45:59.2,SENSOR_36,Adani Mundra,PLT105,4.52,43.48,24.47,196.86,316.03,117.05,41.14,94.88,10.58,SW,184,0.37,True,Moderate
45:59.2,SENSOR_38,Vedanta Jharsuguda,PLT103,1.05,78.76,78.41,235.12,449.51,66.31,47.81,68.07,6.68,SW,252,0.5,True,Violation
45:59.2,SENSOR_32,Vedanta Jharsuguda,PLT103,4.04,141.42,76.7,380.06,76.17,171.4,27.9,87.88,7.46,SW,210,0.42,True,Severe
45:59.2,SENSOR_29,GAIL Vijaipur,PLT109,1.12,67.01,30.39,364.16,258.23,92.94,15.37,51.92,9.48,NW,239,0.48,True,Violation
45:59.2,SENSOR_15,Vedanta Jharsuguda,PLT103,2.12,80.77,86.04,41.89,179.43,22.11,46.59,33.26,17.05,S,95,0.19,False,Normal
45:59.2,SENSOR_31,ONGC Hazira,PLT108,0.71,220.79,81.34,68.6,25.23,24.57,32.15,92.55,11.04,SW,87,0.17,True,Violation
45:59.2,SENSOR_22,Tata Steel Jamshedpur,PLT100,4.57,102.89,73.55,165.08,426.12,90.21,41.33,54.63,3.65,NE,221,0.44,True,High
45:59.2,SENSOR_35,Vedanta Jharsuguda,PLT103,0.97,37.43,118.1,29.71,136.73,130.33,30.26,93.28,3.66,SE,72,0.14,True,Moderate
45:59.2,SENSOR_2,ONGC Hazira,PLT108,4.92,131.03,110.95,263.06,430.85,10.06,35.83,54.04,16.94,NE,271,0.54,True,Violation
45:59.2,SENSOR_47,Vedanta Jharsuguda,PLT103,4.84,197.09,169.2,134.08,232.13,33.72,27.69,61.26,9.37,SW,179,0.36,True,Severe
45:59.2,SENSOR_23,SAIL Bhilai Steel Plant,PLT107,2.85,65.09,29.25,380.17,165.44,52.87,22.74,71.71,17.92,S,217,0.43,True,Severe
45:59.2,SENSOR_37,IOCL Panipat Refinery,PLT106,3.27,62.22,178.58,355.05,267.63,86.01,28.08,65.96,0.66,W,252,0.5,True,Severe
45:59.2,SENSOR_9,SAIL Bhilai Steel Plant,PLT107,2.91,26.41,26.54,102.68,237.61,125.97,15.71,33.35,5.93,S,120,0.24,False,Normal
45:59.2,SENSOR_39,IOCL Panipat Refinery,PLT106,3.58,102.25,48.82,320.2,297.64,103.94,28.05,54.26,17.26,NW,242,0.48,True,High
45:59.2,SENSOR_15,SAIL Bhilai Steel Plant,PLT107,2.15,147.61,79.85,201.79,81.83,97.8,17.47,95.35,15.11,S,142,0.28,True,Moderate
45:59.2,SENSOR_44,IOCL Panipat Refinery,PLT106,4.82,136.38,125.11,224.35,244.62,111.48,32.36,42.78,11.33,NE,202,0.4,True,High
45:59.2,SENSOR_18,JSW Vijayanagar,PLT104,4.35,28.74,49.92,106.04,373.28,14.14,22.22,49.72,13.86,E,165,0.33,True,High
45:59.2,SENSOR_12,JSW Vijayanagar,PLT104,0.33,165.4,130.6,306.65,54.18,50.25,15.61,64.39,17.38,SE,185,0.37,True,High
45:59.2,SENSOR_32,GAIL Vijaipur,PLT109,4.36,225.12,10.4,49.21,198.21,107.4,40.62,26.54,12.08,SE,125,0.25,True,Violation
45:59.2,SENSOR_43,NTPC Ramagundam,PLT101,0.37,25.25,112.78,119.31,32.75,47.3,39.66,69.85,11.15,W,73,0.15,True,Moderate
45:59.2,SENSOR_42,NTPC Ramagundam,PLT101,1.47,213.01,105.0,75.27,431.21,199.5,21.03,27.48,12.95,SE,212,0.42,True,Violation
45:59.2,SENSOR_40,Tata Steel Jamshedpur,PLT100,3.31,15.07,149.84,52.53,494.06,177.96,23.34,66.8,17.93,N,187,0.37,True,Severe
45:59.2,SENSOR_7,ONGC Hazira,PLT108,2.15,197.29,132.73,102.74,474.48,139.79,32.03,23.03,13.99,W,236,0.47,True,Severe
45:59.2,SENSOR_29,SAIL Bhilai Steel Plant,PLT107,0.59,161.69,120.03,383.53,405.58,110.34,35.55,21.04,14.97,NE,319,0.64,True,Severe
45:59.2,SENSOR_37,IOCL Panipat Refinery,PLT106,0.35,148.38,106.39,130.97,307.79,121.62,19.71,82.28,15.27,N,185,0.37,True,Moderate
45:59.2,SENSOR_11,ONGC Hazira,PLT108,4.68,88.2,20.74,140.41,377.11,88.08,27.23,33.29,5.27,N,189,0.38,True,High
45:59.2,SENSOR_42,GAIL Vijaipur,PLT109,4.48,161.84,68.64,368.06,416.15,28.21,15.24,83.18,7.32,E,311,0.62,True,Severe
45:59.2,SENSOR_7,NTPC Ramagundam,PLT101,4.58,66.6,82.79,366.6,101.48,187.62,42.75,90.89,7.54,NW,198,0.4,True,Violation
45:59.2,SENSOR_36,IOCL Panipat Refinery,PLT106,4.27,121.86,124.75,324.69,214.87,67.58,22.24,90.01,4.58,SW,231,0.46,True,High
45:59.2,SENSOR_24,Adani Mundra,PLT105,0.25,211.23,128.74,258.07,360.58,153.67,39.29,29.6,7.08,E,266,0.53,True,Violation
45:59.2,SENSOR_36,Vedanta Jharsuguda,PLT103,2.36,179.86,21.12,25.02,29.22,42.09,31.32,58.96,14.45,E,56,0.11,True,High
45:59.2,SENSOR_45,JSW Vijayanagar,PLT104,4.14,185.64,130.74,58.76,460.4,21.56,26.25,73.7,4.76,E,211,0.42,True,Violation
45:59.2,SENSOR_2,JSW Vijayanagar,PLT104,4.97,241.88,43.7,383.36,114.1,110.23,33.35,20.18,11.89,SW,240,0.48,True,Severe
45:59.2,SENSOR_2,SAIL Bhilai Steel Plant,PLT107,2.72,218.57,75.44,105.77,419.85,64.05,25.16,83.95,9.49,E,219,0.44,True,Violation
45:59.2,SENSOR_25,Adani Mundra,PLT105,1.9,88.3,178.72,192.04,28.3,33.11,37.32,37.58,10.23,N,120,0.24,True,Severe
45:59.2,SENSOR_45,IOCL Panipat Refinery,PLT106,1.78,43.91,111.34,265.52,475.57,66.82,45.94,40.69,12.72,S,268,0.54,True,Severe
45:59.2,SENSOR_30,IOCL Panipat Refinery,PLT106,0.72,205.03,120.76,86.58,490.82,19.91,33.63,79.03,2.8,NW,234,0.47,True,Severe
45:59.2,SENSOR_44,SAIL Bhilai Steel Plant,PLT107,0.98,16.89,120.02,321.13,437.81,175.09,36.58,63.1,3.55,S,275,0.55,True,Violation
45:59.2,SENSOR_27,Adani Mundra,PLT105,0.28,246.5,159.71,118.57,80.7,168.54,27.64,65.01,17.27,E,136,0.27,True,Severe
45:59.2,SENSOR_32,Adani Mundra,PLT105,4.4,125.31,18.59,37.12,422.1,152.25,44.67,80.83,13.01,N,168,0.34,True,High
45:59.2,SENSOR_4,SAIL Bhilai Steel Plant,PLT107,4.85,155.91,75.44,52.01,311.69,180.2,37.97,40.59,8.82,W,153,0.31,True,Moderate
45:59.2,SENSOR_1,Adani Mundra,PLT105,1.59,199.97,140.76,399.69,368.66,178.17,42.01,64.22,10.87,N,324,0.65,True,Severe
45:59.2,SENSOR_8,ONGC Hazira,PLT108,3.43,37.78,39.67,260.92,32.79,87.75,36.82,24.88,11.66,S,125,0.25,True,Moderate
45:59.2,SENSOR_5,SAIL Bhilai Steel Plant,PLT107,0.32,176.49,103.98,181.26,290.99,47.53,47.82,47.2,7.89,SW,205,0.41,True,Moderate
